HAX54_000001-T1	IPR018545
HAX54_034291-T1	IPR020683
HAX54_034294-T1	IPR001611
HAX54_034294-T1	IPR013210
HAX54_034295-T1	IPR001611
HAX54_034296-T1	IPR005559
HAX54_034296-T1	IPR020683
HAX54_034297-T1	IPR000873
HAX54_034297-T1	IPR025110
HAX54_034298-T1	IPR000679
HAX54_034299-T1	IPR001005
HAX54_034299-T1	IPR001789
HAX54_034299-T1	IPR006447
HAX54_034301-T1	IPR000719
HAX54_034301-T1	IPR000858
HAX54_034301-T1	IPR001245
HAX54_034301-T1	IPR001480
HAX54_034301-T1	IPR003609
HAX54_034306-T1	IPR003107
HAX54_034309-T1	IPR003653
HAX54_034313-T1	IPR000306
HAX54_034313-T1	IPR000408
HAX54_034313-T1	IPR001849
HAX54_034313-T1	IPR013591
HAX54_034313-T1	IPR017455
HAX54_034313-T1	IPR027988
HAX54_034314-T1	IPR001356
HAX54_034321-T1	IPR001938
HAX54_034322-T1	IPR000626
HAX54_034322-T1	IPR019956
HAX54_034323-T1	IPR031329
HAX54_034324-T1	IPR031329
HAX54_034324-T1	IPR031331
HAX54_034326-T1	IPR013766
HAX54_034328-T1	IPR002885
HAX54_034329-T1	IPR008011
HAX54_034330-T1	IPR005123
HAX54_034331-T1	IPR002942
HAX54_034331-T1	IPR006145
HAX54_034332-T1	IPR000719
HAX54_034332-T1	IPR002048
HAX54_034333-T1	IPR012336
HAX54_034333-T1	IPR013766
HAX54_034335-T1	IPR000916
HAX54_034339-T1	IPR002885
HAX54_034340-T1	IPR004827
HAX54_034345-T1	IPR021584
HAX54_034349-T1	IPR001563
HAX54_034350-T1	IPR002100
HAX54_034356-T1	IPR001024
HAX54_034356-T1	IPR001246
HAX54_034356-T1	IPR013819
HAX54_034359-T1	IPR000811
HAX54_034359-T1	IPR011833
HAX54_034361-T1	IPR000811
HAX54_034363-T1	IPR006501
HAX54_034364-T1	IPR007528
HAX54_034369-T1	IPR003256
HAX54_034369-T1	IPR005824
HAX54_034370-T1	IPR001878
HAX54_034370-T1	IPR004365
HAX54_034370-T1	IPR004591
HAX54_034370-T1	IPR007199
HAX54_034370-T1	IPR013955
HAX54_034370-T1	IPR031657
HAX54_034373-T1	IPR005061
HAX54_034375-T1	IPR002067
HAX54_034375-T1	IPR018108
HAX54_034377-T1	IPR006555
HAX54_034377-T1	IPR010614
HAX54_034377-T1	IPR013020
HAX54_034377-T1	IPR014013
HAX54_034378-T1	IPR002781
HAX54_034379-T1	IPR005512
HAX54_034380-T1	IPR005512
HAX54_034381-T1	IPR004928
HAX54_034382-T1	IPR025564
HAX54_034383-T1	IPR022091
HAX54_034383-T1	IPR022092
HAX54_034384-T1	IPR003663
HAX54_034384-T1	IPR005828
HAX54_034384-T1	IPR020846
HAX54_034385-T1	IPR006461
HAX54_034387-T1	IPR011598
HAX54_034389-T1	IPR000594
HAX54_034390-T1	IPR002659
HAX54_034390-T1	IPR025298
HAX54_034391-T1	IPR001005
HAX54_034391-T1	IPR017930
HAX54_034392-T1	IPR032199
HAX54_034393-T1	IPR013894
HAX54_034395-T1	IPR001715
HAX54_034396-T1	IPR000195
HAX54_034397-T1	IPR005123
HAX54_034397-T1	IPR026992
HAX54_034399-T1	IPR004709
HAX54_034399-T1	IPR006153
HAX54_034400-T1	IPR001611
HAX54_034400-T1	IPR041101
HAX54_034400-T1	IPR041567
HAX54_034404-T1	IPR002109
HAX54_034404-T1	IPR011905
HAX54_034404-T1	IPR014025
HAX54_034405-T1	IPR002109
HAX54_034405-T1	IPR011905
HAX54_034405-T1	IPR014025
HAX54_034413-T1	IPR007274
HAX54_034414-T1	IPR001000
HAX54_034414-T1	IPR003305
HAX54_034434-T1	IPR011598
HAX54_034435-T1	IPR001764
HAX54_034435-T1	IPR002772
HAX54_034435-T1	IPR026891
HAX54_034436-T1	IPR000270
HAX54_034437-T1	IPR001487
HAX54_034437-T1	IPR027353
HAX54_034440-T1	IPR009836
HAX54_034442-T1	IPR013216
HAX54_034443-T1	IPR000719
HAX54_034443-T1	IPR001245
HAX54_034443-T1	IPR024788
HAX54_034444-T1	IPR001567
HAX54_034445-T1	IPR039429
HAX54_034446-T1	IPR002100
HAX54_034446-T1	IPR002487
HAX54_034449-T1	IPR032640
HAX54_034455-T1	IPR014016
HAX54_034455-T1	IPR041677
HAX54_034455-T1	IPR041679
HAX54_034459-T1	IPR005552
HAX54_034460-T1	IPR005804
HAX54_034462-T1	IPR006852
HAX54_034463-T1	IPR001025
HAX54_034463-T1	IPR003959
HAX54_034463-T1	IPR019787
HAX54_034463-T1	IPR041083
HAX54_034466-T1	IPR006502
HAX54_034467-T1	IPR000719
HAX54_034467-T1	IPR001245
HAX54_034472-T1	IPR003657
HAX54_034473-T1	IPR003657
HAX54_034474-T1	IPR007378
HAX54_034476-T1	IPR001810
HAX54_034476-T1	IPR013702
HAX54_034476-T1	IPR019494
HAX54_034477-T1	IPR002100
HAX54_034477-T1	IPR002487
HAX54_034478-T1	IPR000999
HAX54_034479-T1	IPR006460
HAX54_034480-T1	IPR006460
HAX54_034481-T1	IPR006073
HAX54_034482-T1	IPR002885
HAX54_034491-T1	IPR004314
HAX54_034491-T1	IPR025521
HAX54_034497-T1	IPR003441
HAX54_034499-T1	IPR024738
HAX54_034502-T1	IPR024746
HAX54_034518-T1	IPR025486
HAX54_034520-T1	IPR019035
HAX54_034522-T1	IPR005512
HAX54_034524-T1	IPR002885
HAX54_034525-T1	IPR005123
HAX54_034525-T1	IPR026992
HAX54_034526-T1	IPR001554
HAX54_034526-T1	IPR008540
HAX54_034527-T1	IPR001554
HAX54_034528-T1	IPR001554
HAX54_034530-T1	IPR005592
HAX54_034532-T1	IPR001163
HAX54_034533-T1	IPR006459
HAX54_034533-T1	IPR006702
HAX54_034535-T1	IPR009360
HAX54_034537-T1	IPR001128
HAX54_034537-T1	IPR002402
HAX54_034538-T1	IPR000209
HAX54_034538-T1	IPR015500
HAX54_034538-T1	IPR022229
HAX54_034539-T1	IPR004963
HAX54_034540-T1	IPR002885
HAX54_034542-T1	IPR000719
HAX54_034542-T1	IPR001611
HAX54_034544-T1	IPR000719
HAX54_034544-T1	IPR001220
HAX54_034545-T1	IPR000225
HAX54_034548-T1	IPR006121
HAX54_034550-T1	IPR005123
HAX54_034550-T1	IPR026992
HAX54_034551-T1	IPR001453
HAX54_034551-T1	IPR002500
HAX54_034552-T1	IPR010658
HAX54_034552-T1	IPR011701
HAX54_034553-T1	IPR010658
HAX54_034555-T1	IPR000719
HAX54_034558-T1	IPR006501
HAX54_034561-T1	IPR015410
HAX54_034564-T1	IPR002569
HAX54_034565-T1	IPR004023
HAX54_034567-T1	IPR005828
HAX54_034567-T1	IPR020846
HAX54_034568-T1	IPR000048
HAX54_034568-T1	IPR025064
HAX54_034569-T1	IPR000528
HAX54_034570-T1	IPR022764
HAX54_034573-T1	IPR001356
HAX54_034573-T1	IPR002913
HAX54_034574-T1	IPR025422
HAX54_034576-T1	IPR005828
HAX54_034576-T1	IPR020846
HAX54_034578-T1	IPR000719
HAX54_034578-T1	IPR000858
HAX54_034578-T1	IPR001245
HAX54_034578-T1	IPR001480
HAX54_034578-T1	IPR003609
HAX54_034580-T1	IPR002028
HAX54_034582-T1	IPR003663
HAX54_034582-T1	IPR005828
HAX54_034582-T1	IPR020846
HAX54_034583-T1	IPR011701
HAX54_034583-T1	IPR020846
HAX54_034585-T1	IPR002885
HAX54_034586-T1	IPR010286
HAX54_034588-T1	IPR001841
HAX54_034591-T1	IPR006689
HAX54_034594-T1	IPR000313
HAX54_034595-T1	IPR001680
HAX54_034595-T1	IPR017986
HAX54_034595-T1	IPR024977
HAX54_034598-T1	IPR020966
HAX54_034600-T1	IPR008546
HAX54_034600-T1	IPR013666
HAX54_034601-T1	IPR003439
HAX54_034601-T1	IPR011527
HAX54_034602-T1	IPR012462
HAX54_034603-T1	IPR018731
HAX54_034605-T1	IPR001810
HAX54_034609-T1	IPR004827
HAX54_034610-T1	IPR008511
HAX54_034611-T1	IPR000007
HAX54_034611-T1	IPR001810
HAX54_034612-T1	IPR013026
HAX54_034613-T1	IPR002885
HAX54_034614-T1	IPR002885
HAX54_034616-T1	IPR002182
HAX54_034618-T1	IPR002099
HAX54_034618-T1	IPR013507
HAX54_034619-T1	IPR032189
HAX54_034620-T1	IPR032189
HAX54_034621-T1	IPR032189
HAX54_034626-T1	IPR001005
HAX54_034626-T1	IPR017930
HAX54_034627-T1	IPR001005
HAX54_034627-T1	IPR017930
HAX54_034629-T1	IPR003338
HAX54_034629-T1	IPR003959
HAX54_034629-T1	IPR004201
HAX54_034629-T1	IPR005938
HAX54_034629-T1	IPR041569
HAX54_034630-T1	IPR003439
HAX54_034630-T1	IPR013525
HAX54_034631-T1	IPR003676
HAX54_034632-T1	IPR003439
HAX54_034632-T1	IPR032781
HAX54_034633-T1	IPR006121
HAX54_034635-T1	IPR019587
HAX54_034636-T1	IPR025846
HAX54_034636-T1	IPR026057
HAX54_034638-T1	IPR010358
HAX54_034639-T1	IPR007700
HAX54_034639-T1	IPR021864
HAX54_034640-T1	IPR001623
HAX54_034641-T1	IPR001623
HAX54_034642-T1	IPR006839
HAX54_034643-T1	IPR001938
HAX54_034644-T1	IPR001938
HAX54_034645-T1	IPR001404
HAX54_034645-T1	IPR003594
HAX54_034645-T1	IPR020575
HAX54_034646-T1	IPR001650
HAX54_034646-T1	IPR011545
HAX54_034646-T1	IPR014001
HAX54_034646-T1	IPR014014
HAX54_034647-T1	IPR000719
HAX54_034647-T1	IPR001245
HAX54_034647-T1	IPR001611
HAX54_034647-T1	IPR013210
HAX54_034653-T1	IPR006501
HAX54_034654-T1	IPR009966
HAX54_034655-T1	IPR006460
HAX54_034659-T1	IPR004883
HAX54_034660-T1	IPR002885
HAX54_034661-T1	IPR000286
HAX54_034661-T1	IPR003084
HAX54_034661-T1	IPR023801
HAX54_034663-T1	IPR000014
HAX54_034663-T1	IPR000700
HAX54_034664-T1	IPR009880
HAX54_034664-T1	IPR015202
HAX54_034665-T1	IPR000109
HAX54_034666-T1	IPR001810
HAX54_034666-T1	IPR013187
HAX54_034666-T1	IPR017451
HAX54_034669-T1	IPR002109
HAX54_034669-T1	IPR011905
HAX54_034669-T1	IPR014025
HAX54_034670-T1	IPR003385
HAX54_034671-T1	IPR001593
HAX54_034685-T1	IPR000649
HAX54_034688-T1	IPR013087
HAX54_034691-T1	IPR002885
HAX54_034692-T1	IPR002885
HAX54_034693-T1	IPR002885
HAX54_034693-T1	IPR032867
HAX54_034697-T1	IPR002347
HAX54_034698-T1	IPR000073
HAX54_034700-T1	IPR000439
HAX54_034700-T1	IPR013189
HAX54_034701-T1	IPR013189
HAX54_034706-T1	IPR002885
HAX54_034706-T1	IPR032867
HAX54_034707-T1	IPR011598
HAX54_034708-T1	IPR032816
HAX54_034709-T1	IPR041663
HAX54_034710-T1	IPR001048
HAX54_034710-T1	IPR001341
HAX54_034710-T1	IPR001342
HAX54_034710-T1	IPR002912
HAX54_034710-T1	IPR005106
HAX54_034710-T1	IPR027795
HAX54_034711-T1	IPR004883
HAX54_034713-T1	IPR004252
HAX54_034715-T1	IPR002213
HAX54_034726-T1	IPR000719
HAX54_034726-T1	IPR001611
HAX54_034726-T1	IPR013210
HAX54_034727-T1	IPR000719
HAX54_034729-T1	IPR001841
HAX54_034729-T1	IPR005150
HAX54_034729-T1	IPR027934
HAX54_034732-T1	IPR005814
HAX54_034735-T1	IPR003340
HAX54_034737-T1	IPR007120
HAX54_034737-T1	IPR007645
HAX54_034739-T1	IPR000932
HAX54_034745-T1	IPR003871
HAX54_034746-T1	IPR003871
HAX54_034746-T1	IPR013955
HAX54_034748-T1	IPR028565
HAX54_034750-T1	IPR005175
HAX54_034751-T1	IPR013087
HAX54_034752-T1	IPR027329
HAX54_034753-T1	IPR002885
HAX54_034754-T1	IPR001763
HAX54_034757-T1	IPR012881
HAX54_034758-T1	IPR002110
HAX54_034758-T1	IPR013026
HAX54_034758-T1	IPR019734
HAX54_034758-T1	IPR020683
HAX54_034760-T1	IPR004895
HAX54_034761-T1	IPR001153
HAX54_034762-T1	IPR024752
HAX54_034763-T1	IPR001002
HAX54_034763-T1	IPR001153
HAX54_034764-T1	IPR001002
HAX54_034764-T1	IPR001153
HAX54_034765-T1	IPR000270
HAX54_034765-T1	IPR033389
HAX54_034770-T1	IPR007750
HAX54_034772-T1	IPR003245
HAX54_034774-T1	IPR015590
HAX54_034775-T1	IPR006045
HAX54_034776-T1	IPR002885
HAX54_034783-T1	IPR005202
HAX54_034784-T1	IPR005202
HAX54_034785-T1	IPR002963
HAX54_034785-T1	IPR007112
HAX54_034785-T1	IPR007117
HAX54_034785-T1	IPR007118
HAX54_034785-T1	IPR009009
HAX54_034787-T1	IPR001005
HAX54_034787-T1	IPR017930
HAX54_034788-T1	IPR004217
HAX54_034789-T1	IPR001104
HAX54_034790-T1	IPR008587
HAX54_034792-T1	IPR013626
HAX54_034792-T1	IPR017941
HAX54_034793-T1	IPR000210
HAX54_034799-T1	IPR000743
HAX54_034800-T1	IPR002683
HAX54_034801-T1	IPR001680
HAX54_034801-T1	IPR006594
HAX54_034801-T1	IPR006595
HAX54_034801-T1	IPR017986
HAX54_034801-T1	IPR020472
HAX54_034805-T1	IPR011701
HAX54_034805-T1	IPR020846
HAX54_034813-T1	IPR003441
HAX54_034821-T1	IPR000330
HAX54_034821-T1	IPR014001
HAX54_034823-T1	IPR001650
HAX54_034823-T1	IPR001806
HAX54_034823-T1	IPR005225
HAX54_034823-T1	IPR011545
HAX54_034823-T1	IPR014001
HAX54_034823-T1	IPR014014
HAX54_034824-T1	IPR000719
HAX54_034824-T1	IPR001611
HAX54_034824-T1	IPR013210
HAX54_034825-T1	IPR013601
HAX54_034825-T1	IPR013747
HAX54_034828-T1	IPR000719
HAX54_034828-T1	IPR001480
HAX54_034832-T1	IPR003663
HAX54_034832-T1	IPR005828
HAX54_034832-T1	IPR020846
HAX54_034837-T1	IPR015914
HAX54_034840-T1	IPR004100
HAX54_034841-T1	IPR004226
HAX54_034843-T1	IPR001878
HAX54_034843-T1	IPR003616
HAX54_034843-T1	IPR010666
HAX54_034844-T1	IPR011084
HAX54_034846-T1	IPR004463
HAX54_034853-T1	IPR000595
HAX54_034853-T1	IPR002110
HAX54_034853-T1	IPR003938
HAX54_034853-T1	IPR005821
HAX54_034853-T1	IPR020683
HAX54_034853-T1	IPR021789
HAX54_034855-T1	IPR002016
HAX54_034856-T1	IPR001128
HAX54_034856-T1	IPR002401
HAX54_034857-T1	IPR001128
HAX54_034857-T1	IPR002401
HAX54_034864-T1	IPR013766
HAX54_034865-T1	IPR001810
HAX54_034865-T1	IPR006566
HAX54_034866-T1	IPR001087
HAX54_034867-T1	IPR018108
HAX54_034868-T1	IPR041389
HAX54_034868-T1	IPR041653
HAX54_034869-T1	IPR041389
HAX54_034869-T1	IPR041653
HAX54_034870-T1	IPR001471
HAX54_034871-T1	IPR006476
HAX54_034872-T1	IPR009846
HAX54_034873-T1	IPR001005
HAX54_034873-T1	IPR006447
HAX54_034873-T1	IPR017884
HAX54_034873-T1	IPR017930
HAX54_034874-T1	IPR001005
HAX54_034874-T1	IPR006447
HAX54_034874-T1	IPR017930
HAX54_034875-T1	IPR025799
HAX54_034876-T1	IPR032799
HAX54_034876-T1	IPR032861
HAX54_034876-T1	IPR033121
HAX54_034877-T1	IPR012474
HAX54_034879-T1	IPR001611
HAX54_034880-T1	IPR009071
HAX54_034881-T1	IPR000892
HAX54_034883-T1	IPR028364
HAX54_034884-T1	IPR004158
HAX54_034886-T1	IPR006204
HAX54_034886-T1	IPR013750
HAX54_034887-T1	IPR022800
HAX54_034888-T1	IPR001697
HAX54_034888-T1	IPR015793
HAX54_034888-T1	IPR015795
HAX54_034889-T1	IPR002241
HAX54_034889-T1	IPR041233
HAX54_034890-T1	IPR002241
HAX54_034890-T1	IPR041233
HAX54_034891-T1	IPR001680
HAX54_034891-T1	IPR017986
HAX54_034891-T1	IPR020472
HAX54_034891-T1	IPR028021
HAX54_034893-T1	IPR002713
HAX54_034895-T1	IPR022228
HAX54_034896-T1	IPR002048
HAX54_034896-T1	IPR025954
HAX54_034898-T1	IPR005123
HAX54_034899-T1	IPR002110
HAX54_034899-T1	IPR020683
HAX54_034900-T1	IPR001164
HAX54_034900-T1	IPR001849
HAX54_034901-T1	IPR000719
HAX54_034901-T1	IPR013210
HAX54_034902-T1	IPR000719
HAX54_034902-T1	IPR001245
HAX54_034911-T1	IPR000048
HAX54_034911-T1	IPR025064
HAX54_034912-T1	IPR001128
HAX54_034912-T1	IPR002401
HAX54_034915-T1	IPR013921
HAX54_034925-T1	IPR019557
HAX54_034927-T1	IPR019787
HAX54_034929-T1	IPR001841
HAX54_034933-T1	IPR000719
HAX54_034934-T1	IPR024286
HAX54_034937-T1	IPR000719
HAX54_034938-T1	IPR004883
HAX54_034939-T1	IPR024738
HAX54_034940-T1	IPR000210
HAX54_034940-T1	IPR027356
HAX54_034941-T1	IPR006204
HAX54_034941-T1	IPR016005
HAX54_034942-T1	IPR016435
HAX54_034951-T1	IPR004333
HAX54_034954-T1	IPR000245
HAX54_034954-T1	IPR002379
HAX54_034954-T1	IPR011555
HAX54_034958-T1	IPR002423
HAX54_034958-T1	IPR017998
HAX54_034959-T1	IPR002423
HAX54_034959-T1	IPR017998
HAX54_034960-T1	IPR000679
HAX54_034963-T1	IPR026258
HAX54_034964-T1	IPR026258
HAX54_034966-T1	IPR003663
HAX54_034966-T1	IPR005828
HAX54_034966-T1	IPR020846
HAX54_034968-T1	IPR009038
HAX54_034969-T1	IPR008554
HAX54_034977-T1	IPR002885
HAX54_034977-T1	IPR032867
HAX54_034978-T1	IPR000922
HAX54_034978-T1	IPR001944
HAX54_034978-T1	IPR031330
HAX54_034978-T1	IPR041392
HAX54_034979-T1	IPR031330
HAX54_034980-T1	IPR013057
HAX54_034981-T1	IPR013057
HAX54_034987-T1	IPR000011
HAX54_034987-T1	IPR000594
HAX54_034987-T1	IPR018075
HAX54_034987-T1	IPR018965
HAX54_034987-T1	IPR019572
HAX54_034987-T1	IPR032418
HAX54_034987-T1	IPR032420
HAX54_034998-T1	IPR003018
HAX54_034998-T1	IPR016132
HAX54_034999-T1	IPR000014
HAX54_034999-T1	IPR000700
HAX54_034999-T1	IPR001294
HAX54_034999-T1	IPR013767
HAX54_035000-T1	IPR005467
HAX54_035001-T1	IPR007201
HAX54_035002-T1	IPR007201
HAX54_035003-T1	IPR000504
HAX54_035004-T1	IPR011961
HAX54_035004-T1	IPR027275
HAX54_035007-T1	IPR032867
HAX54_035008-T1	IPR002885
HAX54_035009-T1	IPR008390
HAX54_035011-T1	IPR001452
HAX54_035012-T1	IPR003439
HAX54_035012-T1	IPR011527
HAX54_035013-T1	IPR005795
HAX54_035013-T1	IPR007112
HAX54_035013-T1	IPR007117
HAX54_035013-T1	IPR007118
HAX54_035013-T1	IPR009009
HAX54_035014-T1	IPR003439
HAX54_035014-T1	IPR011527
HAX54_035015-T1	IPR005123
HAX54_035015-T1	IPR026992
HAX54_035016-T1	IPR007587
HAX54_035017-T1	IPR006702
HAX54_035018-T1	IPR001356
HAX54_035018-T1	IPR002913
HAX54_035018-T1	IPR013978
HAX54_035019-T1	IPR014720
HAX54_035020-T1	IPR007608
HAX54_035021-T1	IPR020783
HAX54_035021-T1	IPR020784
HAX54_035022-T1	IPR020783
HAX54_035022-T1	IPR020784
HAX54_035023-T1	IPR000425
HAX54_035026-T1	IPR005788
HAX54_035026-T1	IPR005792
HAX54_035026-T1	IPR013766
HAX54_035028-T1	IPR004588
HAX54_035029-T1	IPR041048
HAX54_035030-T1	IPR010339
HAX54_035031-T1	IPR006070
HAX54_035032-T1	IPR011016
HAX54_035033-T1	IPR000504
HAX54_035033-T1	IPR000571
HAX54_035033-T1	IPR010280
HAX54_035033-T1	IPR025714
HAX54_035034-T1	IPR013216
HAX54_035035-T1	IPR000719
HAX54_035035-T1	IPR006652
HAX54_035038-T1	IPR009646
HAX54_035039-T1	IPR000922
HAX54_035040-T1	IPR001944
HAX54_035040-T1	IPR031330
HAX54_035040-T1	IPR041392
HAX54_035041-T1	IPR003439
HAX54_035043-T1	IPR000727
HAX54_035045-T1	IPR004326
HAX54_035046-T1	IPR004326
HAX54_035047-T1	IPR003340
HAX54_035048-T1	IPR000270
HAX54_035048-T1	IPR010525
HAX54_035049-T1	IPR006091
HAX54_035049-T1	IPR009075
HAX54_035049-T1	IPR013786
HAX54_035054-T1	IPR000008
HAX54_035069-T1	IPR028934
HAX54_035070-T1	IPR000620
HAX54_035073-T1	IPR015798
HAX54_035074-T1	IPR001005
HAX54_035074-T1	IPR017930
HAX54_035077-T1	IPR001214
HAX54_035077-T1	IPR003616
HAX54_035077-T1	IPR003889
HAX54_035077-T1	IPR019787
HAX54_035077-T1	IPR034732
HAX54_035078-T1	IPR000313
HAX54_035078-T1	IPR002999
HAX54_035078-T1	IPR003888
HAX54_035079-T1	IPR001810
HAX54_035079-T1	IPR025886
HAX54_035080-T1	IPR001005
HAX54_035080-T1	IPR006447
HAX54_035080-T1	IPR017884
HAX54_035080-T1	IPR017930
HAX54_035081-T1	IPR001210
HAX54_035082-T1	IPR000504
HAX54_035083-T1	IPR002885
HAX54_035083-T1	IPR033443
HAX54_035084-T1	IPR006458
HAX54_035085-T1	IPR004403
HAX54_035085-T1	IPR005140
HAX54_035085-T1	IPR005141
HAX54_035085-T1	IPR005142
HAX54_035086-T1	IPR003959
HAX54_035086-T1	IPR004176
HAX54_035088-T1	IPR004140
HAX54_035089-T1	IPR001128
HAX54_035089-T1	IPR002401
HAX54_035090-T1	IPR004088
HAX54_035091-T1	IPR000679
HAX54_035091-T1	IPR010399
HAX54_035091-T1	IPR010402
HAX54_035092-T1	IPR000679
HAX54_035092-T1	IPR010399
HAX54_035092-T1	IPR010402
HAX54_035093-T1	IPR000375
HAX54_035093-T1	IPR003130
HAX54_035093-T1	IPR020850
HAX54_035094-T1	IPR017926
HAX54_035096-T1	IPR015590
HAX54_035097-T1	IPR015590
HAX54_035098-T1	IPR015590
HAX54_035101-T1	IPR002683
HAX54_035102-T1	IPR007656
HAX54_035103-T1	IPR005174
HAX54_035103-T1	IPR025886
HAX54_035105-T1	IPR005174
HAX54_035107-T1	IPR007701
HAX54_035108-T1	IPR003890
HAX54_035108-T1	IPR003891
HAX54_035111-T1	IPR000719
HAX54_035111-T1	IPR001220
HAX54_035112-T1	IPR002487
HAX54_035113-T1	IPR004648
HAX54_035113-T1	IPR004813
HAX54_035114-T1	IPR012725
HAX54_035114-T1	IPR013126
HAX54_035116-T1	IPR003245
HAX54_035119-T1	IPR000352
HAX54_035119-T1	IPR005139
HAX54_035125-T1	IPR008546
HAX54_035125-T1	IPR013666
HAX54_035126-T1	IPR004360
HAX54_035126-T1	IPR004361
HAX54_035126-T1	IPR037523
HAX54_035130-T1	IPR001563
HAX54_035131-T1	IPR001563
HAX54_035132-T1	IPR001107
HAX54_035133-T1	IPR027246
HAX54_035139-T1	IPR017905
HAX54_035143-T1	IPR001878
HAX54_035143-T1	IPR007529
HAX54_035145-T1	IPR006121
HAX54_035146-T1	IPR002068
HAX54_035147-T1	IPR002068
HAX54_035149-T1	IPR002068
HAX54_035150-T1	IPR000535
HAX54_035151-T1	IPR001251
HAX54_035153-T1	IPR001128
HAX54_035153-T1	IPR002401
HAX54_035157-T1	IPR019008
HAX54_035159-T1	IPR002659
HAX54_035159-T1	IPR025298
HAX54_035161-T1	IPR015273
HAX54_035161-T1	IPR015803
HAX54_035161-T1	IPR024909
HAX54_035161-T1	IPR032678
HAX54_035163-T1	IPR032377
HAX54_035164-T1	IPR002182
HAX54_035166-T1	IPR001398
HAX54_035168-T1	IPR001373
HAX54_035168-T1	IPR016158
HAX54_035168-T1	IPR019559
HAX54_035174-T1	IPR008532
HAX54_035175-T1	IPR000504
HAX54_035175-T1	IPR002344
HAX54_035175-T1	IPR006630
HAX54_035175-T1	IPR014886
HAX54_035176-T1	IPR000719
HAX54_035176-T1	IPR002048
HAX54_035177-T1	IPR002885
HAX54_035179-T1	IPR003428
HAX54_035181-T1	IPR002110
HAX54_035181-T1	IPR020683
HAX54_035184-T1	IPR011547
HAX54_035188-T1	IPR002885
HAX54_035188-T1	IPR032867
HAX54_035189-T1	IPR001441
HAX54_035192-T1	IPR022251
HAX54_035193-T1	IPR022251
HAX54_035194-T1	IPR022251
HAX54_035195-T1	IPR004396
HAX54_035195-T1	IPR006073
HAX54_035195-T1	IPR013029
HAX54_035195-T1	IPR031167
HAX54_035196-T1	IPR001189
HAX54_035196-T1	IPR019832
HAX54_035197-T1	IPR001469
HAX54_035197-T1	IPR020546
HAX54_035198-T1	IPR003959
HAX54_035198-T1	IPR021911
HAX54_035204-T1	IPR001594
HAX54_035207-T1	IPR000719
HAX54_035207-T1	IPR001245
HAX54_035208-T1	IPR010400
HAX54_035210-T1	IPR000504
HAX54_035213-T1	IPR000183
HAX54_035213-T1	IPR002986
HAX54_035213-T1	IPR022643
HAX54_035213-T1	IPR022644
HAX54_035218-T1	IPR004827
HAX54_035221-T1	IPR032678
HAX54_035222-T1	IPR001841
HAX54_035223-T1	IPR000167
HAX54_035224-T1	IPR000760
HAX54_035224-T1	IPR011809
HAX54_035225-T1	IPR003959
HAX54_035225-T1	IPR005937
HAX54_035225-T1	IPR032501
HAX54_035225-T1	IPR041569
HAX54_035226-T1	IPR003959
HAX54_035226-T1	IPR032501
HAX54_035227-T1	IPR000719
HAX54_035227-T1	IPR001245
HAX54_035227-T1	IPR024788
HAX54_035228-T1	IPR000594
HAX54_035228-T1	IPR019572
HAX54_035228-T1	IPR028077
HAX54_035231-T1	IPR006563
HAX54_035234-T1	IPR003653
HAX54_035235-T1	IPR006121
HAX54_035236-T1	IPR001841
HAX54_035236-T1	IPR027934
HAX54_035237-T1	IPR005150
HAX54_035242-T1	IPR011547
HAX54_035243-T1	IPR002645
HAX54_035243-T1	IPR011547
HAX54_035244-T1	IPR001841
HAX54_035245-T1	IPR001752
HAX54_035248-T1	IPR021714
HAX54_035248-T1	IPR032436
HAX54_035255-T1	IPR007314
HAX54_035255-T1	IPR021825
HAX54_035258-T1	IPR006121
HAX54_035259-T1	IPR016071
HAX54_035261-T1	IPR008395
HAX54_035261-T1	IPR019787
HAX54_035261-T1	IPR032308
HAX54_035264-T1	IPR001199
HAX54_035265-T1	IPR001750
HAX54_035269-T1	IPR032259
HAX54_035270-T1	IPR003480
HAX54_035271-T1	IPR003480
HAX54_035272-T1	IPR004158
HAX54_035273-T1	IPR008217
HAX54_035274-T1	IPR008217
HAX54_035275-T1	IPR008217
HAX54_035276-T1	IPR008217
HAX54_035278-T1	IPR000504
HAX54_035278-T1	IPR001878
HAX54_035279-T1	IPR001563
HAX54_035280-T1	IPR001563
HAX54_035281-T1	IPR000823
HAX54_035281-T1	IPR002016
HAX54_035282-T1	IPR011417
HAX54_035282-T1	IPR013809
HAX54_035283-T1	IPR000008
HAX54_035283-T1	IPR002048
HAX54_035283-T1	IPR003817
HAX54_035283-T1	IPR033177
HAX54_035286-T1	IPR003441
HAX54_035288-T1	IPR001764
HAX54_035288-T1	IPR002772
HAX54_035288-T1	IPR026891
HAX54_035289-T1	IPR000719
HAX54_035289-T1	IPR001611
HAX54_035289-T1	IPR013210
HAX54_035290-T1	IPR001810
HAX54_035290-T1	IPR006652
HAX54_035291-T1	IPR019012
HAX54_035292-T1	IPR006121
HAX54_035293-T1	IPR000528
HAX54_035293-T1	IPR016140
HAX54_035294-T1	IPR001932
HAX54_035295-T1	IPR022796
HAX54_035296-T1	IPR010084
HAX54_035296-T1	IPR013114
HAX54_035297-T1	IPR000823
HAX54_035297-T1	IPR002016
