HAX54_000001-T1	PF09405
HAX54_023607-T1	PF01595
HAX54_023608-T1	PF01546
HAX54_023608-T1	PF07687
HAX54_023611-T1	PF07714
HAX54_023612-T1	PF12371
HAX54_023617-T1	PF02330
HAX54_023618-T1	PF04106
HAX54_023627-T1	PF08612
HAX54_023636-T1	PF07460
HAX54_023641-T1	PF01553
HAX54_023643-T1	PF07983
HAX54_023644-T1	PF03479
HAX54_023645-T1	PF00295
HAX54_023648-T1	PF02364
HAX54_023648-T1	PF04652
HAX54_023648-T1	PF14288
HAX54_023649-T1	PF05678
HAX54_023652-T1	PF01764
HAX54_023654-T1	PF03188
HAX54_023655-T1	PF04840
HAX54_023655-T1	PF04841
HAX54_023663-T1	PF00082
HAX54_023663-T1	PF02225
HAX54_023663-T1	PF05922
HAX54_023663-T1	PF17766
HAX54_023664-T1	PF00067
HAX54_023669-T1	PF00230
HAX54_023681-T1	PF00400
HAX54_023681-T1	PF12265
HAX54_023682-T1	PF02990
HAX54_023684-T1	PF01301
HAX54_023684-T1	PF02140
HAX54_023684-T1	PF17834
HAX54_023685-T1	PF00636
HAX54_023687-T1	PF00067
HAX54_023688-T1	PF00270
HAX54_023688-T1	PF00271
HAX54_023689-T1	PF03759
HAX54_023693-T1	PF04055
HAX54_023693-T1	PF13394
HAX54_023695-T1	PF06414
HAX54_023696-T1	PF00118
HAX54_023697-T1	PF00118
HAX54_023700-T1	PF07724
HAX54_023703-T1	PF02861
HAX54_023712-T1	PF06544
HAX54_023712-T1	PF08572
HAX54_023714-T1	PF13857
HAX54_023716-T1	PF11904
HAX54_023719-T1	PF13561
HAX54_023728-T1	PF13456
HAX54_023733-T1	PF01762
HAX54_023733-T1	PF13334
HAX54_023739-T1	PF03378
HAX54_023739-T1	PF08506
HAX54_023748-T1	PF14226
HAX54_023749-T1	PF02892
HAX54_023761-T1	PF07911
HAX54_023762-T1	PF07859
HAX54_023763-T1	PF05553
HAX54_023764-T1	PF12023
HAX54_023768-T1	PF01926
HAX54_023772-T1	PF00856
HAX54_023795-T1	PF03121
HAX54_023800-T1	PF03637
HAX54_023801-T1	PF10250
HAX54_023802-T1	PF10250
HAX54_023815-T1	PF16746
HAX54_023817-T1	PF00169
HAX54_023817-T1	PF01412
HAX54_023817-T1	PF13637
HAX54_023818-T1	PF01535
HAX54_023818-T1	PF13041
HAX54_023821-T1	PF02536
HAX54_023822-T1	PF00013
HAX54_023823-T1	PF08164
HAX54_023823-T1	PF13339
HAX54_023834-T1	PF10536
HAX54_023835-T1	PF00860
HAX54_023842-T1	PF05910
HAX54_023843-T1	PF13912
HAX54_023844-T1	PF00036
HAX54_023844-T1	PF13499
HAX54_023845-T1	PF00005
HAX54_023846-T1	PF00664
HAX54_023847-T1	PF00005
HAX54_023847-T1	PF00664
HAX54_023848-T1	PF00664
HAX54_023859-T1	PF02902
HAX54_023867-T1	PF05553
HAX54_023875-T1	PF08879
HAX54_023877-T1	PF01494
HAX54_023878-T1	PF00201
HAX54_023879-T1	PF00201
HAX54_023880-T1	PF00570
HAX54_023880-T1	PF01612
HAX54_023880-T1	PF08066
HAX54_023884-T1	PF00076
HAX54_023890-T1	PF00847
HAX54_023895-T1	PF00410
HAX54_023897-T1	PF10664
HAX54_023899-T1	PF00125
HAX54_023901-T1	PF00125
HAX54_023903-T1	PF02714
HAX54_023903-T1	PF13967
HAX54_023903-T1	PF14703
HAX54_023905-T1	PF14541
HAX54_023905-T1	PF14543
HAX54_023908-T1	PF00141
HAX54_023910-T1	PF00230
HAX54_023911-T1	PF00170
HAX54_023917-T1	PF00403
HAX54_023918-T1	PF03635
HAX54_023919-T1	PF03635
HAX54_023920-T1	PF00179
HAX54_023922-T1	PF00071
HAX54_023923-T1	PF01761
HAX54_023933-T1	PF03106
HAX54_023953-T1	PF00009
HAX54_023953-T1	PF03143
HAX54_023955-T1	PF07891
HAX54_023956-T1	PF01199
HAX54_023957-T1	PF02365
HAX54_023964-T1	PF11721
HAX54_023965-T1	PF07714
HAX54_023981-T1	PF00533
HAX54_023982-T1	PF00628
HAX54_023984-T1	PF00025
HAX54_023985-T1	PF08700
HAX54_023986-T1	PF00170
HAX54_023987-T1	PF02672
HAX54_023988-T1	PF01535
HAX54_023988-T1	PF13041
HAX54_023989-T1	PF03514
HAX54_023992-T1	PF07714
HAX54_023992-T1	PF12819
HAX54_023993-T1	PF13620
HAX54_023994-T1	PF01535
HAX54_023994-T1	PF13041
HAX54_023994-T1	PF13812
HAX54_023994-T1	PF17177
HAX54_023995-T1	PF01535
HAX54_023995-T1	PF13041
HAX54_023996-T1	PF00249
HAX54_023997-T1	PF00543
HAX54_024001-T1	PF00226
HAX54_024002-T1	PF00005
HAX54_024002-T1	PF00664
HAX54_024003-T1	PF00609
HAX54_024003-T1	PF00781
HAX54_024004-T1	PF00999
HAX54_024005-T1	PF02141
HAX54_024005-T1	PF03456
HAX54_024007-T1	PF03106
HAX54_024008-T1	PF01535
HAX54_024008-T1	PF13041
HAX54_024008-T1	PF13812
HAX54_024011-T1	PF00010
HAX54_024013-T1	PF00153
HAX54_024017-T1	PF14138
HAX54_024018-T1	PF00847
HAX54_024024-T1	PF13967
HAX54_024029-T1	PF00163
HAX54_024029-T1	PF01479
HAX54_024030-T1	PF00223
HAX54_024039-T1	PF04640
HAX54_024048-T1	PF03083
HAX54_024050-T1	PF10160
HAX54_024051-T1	PF03195
HAX54_024052-T1	PF04280
HAX54_024053-T1	PF07899
HAX54_024054-T1	PF00226
HAX54_024054-T1	PF11926
HAX54_024055-T1	PF11926
HAX54_024056-T1	PF11926
HAX54_024057-T1	PF11926
HAX54_024060-T1	PF00560
HAX54_024061-T1	PF08263
HAX54_024061-T1	PF12799
HAX54_024061-T1	PF13855
HAX54_024062-T1	PF05173
HAX54_024063-T1	PF07859
HAX54_024067-T1	PF00069
HAX54_024069-T1	PF12490
HAX54_024071-T1	PF07714
HAX54_024072-T1	PF07714
HAX54_024075-T1	PF13639
HAX54_024076-T1	PF07575
HAX54_024079-T1	PF03106
HAX54_024080-T1	PF13639
HAX54_024086-T1	PF00067
HAX54_024087-T1	PF00332
HAX54_024087-T1	PF07983
HAX54_024091-T1	PF01918
HAX54_024098-T1	PF03080
HAX54_024098-T1	PF14365
HAX54_024102-T1	PF16987
HAX54_024103-T1	PF16987
HAX54_024106-T1	PF07816
HAX54_024110-T1	PF01161
HAX54_024113-T1	PF00650
HAX54_024115-T1	PF00875
HAX54_024118-T1	PF00295
HAX54_024119-T1	PF01327
HAX54_024120-T1	PF00571
HAX54_024120-T1	PF00654
HAX54_024122-T1	PF07059
HAX54_024123-T1	PF01694
HAX54_024124-T1	PF00346
HAX54_024124-T1	PF03140
HAX54_024124-T1	PF03224
HAX54_024124-T1	PF11698
HAX54_024125-T1	PF04576
HAX54_024126-T1	PF00201
HAX54_024127-T1	PF00201
HAX54_024128-T1	PF00201
HAX54_024129-T1	PF00141
HAX54_024130-T1	PF02847
HAX54_024130-T1	PF02854
HAX54_024131-T1	PF02458
HAX54_024134-T1	PF02575
HAX54_024136-T1	PF03106
HAX54_024139-T1	PF05623
HAX54_024140-T1	PF08241
HAX54_024140-T1	PF12589
HAX54_024141-T1	PF00197
HAX54_024142-T1	PF00197
HAX54_024145-T1	PF08547
HAX54_024146-T1	PF05721
HAX54_024147-T1	PF05721
HAX54_024148-T1	PF00916
HAX54_024148-T1	PF01740
HAX54_024150-T1	PF00485
HAX54_024151-T1	PF00293
HAX54_024152-T1	PF01198
HAX54_024153-T1	PF00069
HAX54_024154-T1	PF00270
HAX54_024154-T1	PF00271
HAX54_024155-T1	PF00046
HAX54_024155-T1	PF02183
HAX54_024159-T1	PF01266
HAX54_024160-T1	PF01266
HAX54_024161-T1	PF00305
HAX54_024162-T1	PF00305
HAX54_024162-T1	PF01477
HAX54_024165-T1	PF00319
HAX54_024167-T1	PF00076
HAX54_024167-T1	PF01805
HAX54_024167-T1	PF08312
HAX54_024170-T1	PF04725
HAX54_024171-T1	PF00154
HAX54_024172-T1	PF02365
HAX54_024173-T1	PF13679
HAX54_024176-T1	PF00583
HAX54_024181-T1	PF00069
HAX54_024183-T1	PF00319
HAX54_024183-T1	PF01486
HAX54_024186-T1	PF07714
HAX54_024186-T1	PF08263
HAX54_024194-T1	PF13839
HAX54_024195-T1	PF01466
HAX54_024195-T1	PF03931
HAX54_024196-T1	PF10151
HAX54_024198-T1	PF00462
HAX54_024199-T1	PF03638
HAX54_024202-T1	PF12146
HAX54_024203-T1	PF00069
HAX54_024203-T1	PF00433
HAX54_024204-T1	PF00085
HAX54_024205-T1	PF00069
HAX54_024205-T1	PF08263
HAX54_024212-T1	PF00249
HAX54_024216-T1	PF00400
HAX54_024226-T1	PF01657
HAX54_024227-T1	PF02207
HAX54_024231-T1	PF12552
HAX54_024231-T1	PF14309
HAX54_024232-T1	PF00481
HAX54_024239-T1	PF01084
HAX54_024241-T1	PF12171
HAX54_024241-T1	PF12874
HAX54_024243-T1	PF01412
HAX54_024244-T1	PF16983
HAX54_024246-T1	PF01399
HAX54_024247-T1	PF16135
HAX54_024248-T1	PF00583
HAX54_024250-T1	PF00076
HAX54_024252-T1	PF00276
HAX54_024252-T1	PF03939
HAX54_024260-T1	PF02453
HAX54_024261-T1	PF10674
HAX54_024265-T1	PF00106
HAX54_024269-T1	PF04057
HAX54_024270-T1	PF00501
HAX54_024270-T1	PF13193
HAX54_024271-T1	PF00501
HAX54_024272-T1	PF00501
HAX54_024272-T1	PF13193
HAX54_024273-T1	PF06101
HAX54_024274-T1	PF03671
HAX54_024276-T1	PF00574
HAX54_024278-T1	PF05093
HAX54_024279-T1	PF00411
HAX54_024280-T1	PF04561
HAX54_024281-T1	PF13520
HAX54_024290-T1	PF00071
HAX54_024291-T1	PF00067
HAX54_024293-T1	PF02230
HAX54_024294-T1	PF05903
HAX54_024295-T1	PF01603
HAX54_024303-T1	PF01344
HAX54_024305-T1	PF04387
HAX54_024306-T1	PF04387
HAX54_024308-T1	PF00249
HAX54_024309-T1	PF06136
HAX54_024316-T1	PF00067
HAX54_024318-T1	PF07714
HAX54_024318-T1	PF08263
HAX54_024321-T1	PF02466
HAX54_024322-T1	PF04998
HAX54_024326-T1	PF01566
HAX54_024327-T1	PF13920
HAX54_024328-T1	PF03321
HAX54_024330-T1	PF03016
HAX54_024331-T1	PF00067
HAX54_024332-T1	PF00067
HAX54_024333-T1	PF00067
HAX54_024338-T1	PF05712
HAX54_024339-T1	PF00122
HAX54_024339-T1	PF00702
HAX54_024340-T1	PF00249
HAX54_024343-T1	PF03088
HAX54_024347-T1	PF01554
HAX54_024357-T1	PF16135
HAX54_024358-T1	PF03171
HAX54_024358-T1	PF14226
HAX54_024359-T1	PF13520
HAX54_024360-T1	PF04099
HAX54_024362-T1	PF03936
HAX54_024363-T1	PF03595
HAX54_024364-T1	PF00097
HAX54_024364-T1	PF00176
HAX54_024364-T1	PF00271
HAX54_024369-T1	PF00282
HAX54_024373-T1	PF01432
HAX54_024380-T1	PF02874
HAX54_024389-T1	PF00612
HAX54_024393-T1	PF00282
HAX54_024396-T1	PF01490
HAX54_024399-T1	PF00117
HAX54_024399-T1	PF06418
HAX54_024400-T1	PF05553
HAX54_024402-T1	PF05553
HAX54_024403-T1	PF13516
HAX54_024403-T1	PF13943
HAX54_024404-T1	PF00176
HAX54_024404-T1	PF00271
HAX54_024404-T1	PF14619
HAX54_024405-T1	PF02598
HAX54_024406-T1	PF00481
HAX54_024406-T1	PF00498
HAX54_024411-T1	PF00293
HAX54_024411-T1	PF14803
HAX54_024412-T1	PF16719
HAX54_024418-T1	PF00484
HAX54_024424-T1	PF00190
HAX54_024428-T1	PF00752
HAX54_024428-T1	PF00867
HAX54_024429-T1	PF10536
HAX54_024430-T1	PF05678
HAX54_024432-T1	PF01095
HAX54_024432-T1	PF04043
HAX54_024433-T1	PF00240
HAX54_024433-T1	PF03031
HAX54_024434-T1	PF04833
HAX54_024435-T1	PF00319
HAX54_024438-T1	PF01544
HAX54_024442-T1	PF00168
HAX54_024442-T1	PF00614
HAX54_024442-T1	PF12357
HAX54_024442-T1	PF13091
HAX54_024443-T1	PF00646
HAX54_024444-T1	PF01535
HAX54_024444-T1	PF13041
HAX54_024445-T1	PF00111
HAX54_024446-T1	PF02990
HAX54_024448-T1	PF02581
HAX54_024448-T1	PF08543
HAX54_024449-T1	PF08543
HAX54_024454-T1	PF04043
HAX54_024460-T1	PF00221
HAX54_024461-T1	PF00141
HAX54_024464-T1	PF00141
HAX54_024465-T1	PF00141
HAX54_024466-T1	PF00141
HAX54_024467-T1	PF03492
HAX54_024468-T1	PF03492
HAX54_024469-T1	PF00067
HAX54_024470-T1	PF00176
HAX54_024472-T1	PF00271
HAX54_024472-T1	PF13445
HAX54_024473-T1	PF00176
HAX54_024475-T1	PF00176
HAX54_024477-T1	PF00176
HAX54_024479-T1	PF00664
HAX54_024480-T1	PF00664
HAX54_024481-T1	PF00005
HAX54_024492-T1	PF10294
HAX54_024493-T1	PF01150
HAX54_024494-T1	PF01150
HAX54_024495-T1	PF01150
HAX54_024496-T1	PF01150
HAX54_024497-T1	PF00332
HAX54_024497-T1	PF07983
HAX54_024498-T1	PF07714
HAX54_024498-T1	PF08263
HAX54_024499-T1	PF00201
HAX54_024500-T1	PF00201
HAX54_024501-T1	PF00201
HAX54_024502-T1	PF00722
HAX54_024502-T1	PF06955
HAX54_024505-T1	PF00031
HAX54_024506-T1	PF01061
HAX54_024507-T1	PF00168
HAX54_024507-T1	PF08372
HAX54_024509-T1	PF07986
HAX54_024511-T1	PF00249
HAX54_024511-T1	PF14379
HAX54_024512-T1	PF13456
HAX54_024514-T1	PF00933
HAX54_024515-T1	PF14111
HAX54_024518-T1	PF03171
HAX54_024523-T1	PF07714
HAX54_024524-T1	PF00069
HAX54_024528-T1	PF04720
HAX54_024529-T1	PF04720
HAX54_024530-T1	PF04720
HAX54_024532-T1	PF07714
HAX54_024533-T1	PF00010
HAX54_024534-T1	PF00010
HAX54_024535-T1	PF05091
HAX54_024544-T1	PF00646
HAX54_024545-T1	PF03311
HAX54_024546-T1	PF01370
HAX54_024548-T1	PF00312
HAX54_024548-T1	PF08069
HAX54_024555-T1	PF03311
HAX54_024558-T1	PF14547
HAX54_024560-T1	PF03171
HAX54_024560-T1	PF14226
HAX54_024564-T1	PF00249
HAX54_024569-T1	PF01535
HAX54_024569-T1	PF13041
HAX54_024569-T1	PF14432
HAX54_024570-T1	PF00069
HAX54_024571-T1	PF01259
HAX54_024572-T1	PF01259
HAX54_024574-T1	PF02798
HAX54_024575-T1	PF01535
HAX54_024575-T1	PF13812
HAX54_024576-T1	PF00226
HAX54_024576-T1	PF00684
HAX54_024576-T1	PF01556
HAX54_024578-T1	PF14541
HAX54_024578-T1	PF14543
HAX54_024579-T1	PF16135
HAX54_024583-T1	PF00201
HAX54_024584-T1	PF01467
HAX54_024585-T1	PF01095
HAX54_024594-T1	PF15879
HAX54_024595-T1	PF00013
HAX54_024595-T1	PF16544
HAX54_024596-T1	PF11891
HAX54_024598-T1	PF07714
HAX54_024600-T1	PF00069
HAX54_024605-T1	PF00150
HAX54_024606-T1	PF00069
HAX54_024606-T1	PF00433
HAX54_024608-T1	PF00494
HAX54_024609-T1	PF01554
HAX54_024610-T1	PF00225
HAX54_024610-T1	PF13920
HAX54_024613-T1	PF01165
HAX54_024614-T1	PF07714
HAX54_024614-T1	PF12819
HAX54_024615-T1	PF13639
HAX54_024617-T1	PF00170
HAX54_024620-T1	PF08263
HAX54_024620-T1	PF13855
HAX54_024622-T1	PF00650
HAX54_024622-T1	PF03765
HAX54_024624-T1	PF10536
HAX54_024625-T1	PF01218
HAX54_024626-T1	PF01218
HAX54_024627-T1	PF05558
HAX54_024630-T1	PF04788
HAX54_024631-T1	PF02704
HAX54_024632-T1	PF00806
HAX54_024635-T1	PF00249
HAX54_024636-T1	PF00319
HAX54_024638-T1	PF02338
HAX54_024644-T1	PF03106
HAX54_024644-T1	PF10533
HAX54_024645-T1	PF03629
HAX54_024646-T1	PF14215
HAX54_024647-T1	PF03248
HAX54_024649-T1	PF00134
HAX54_024650-T1	PF13516
HAX54_024650-T1	PF18511
HAX54_024653-T1	PF01112
HAX54_024656-T1	PF00249
HAX54_024657-T1	PF00069
HAX54_024657-T1	PF00954
HAX54_024657-T1	PF01453
HAX54_024658-T1	PF00954
HAX54_024658-T1	PF01453
HAX54_024658-T1	PF08276
HAX54_024659-T1	PF05712
HAX54_024659-T1	PF11717
HAX54_024660-T1	PF03134
HAX54_024662-T1	PF01565
HAX54_024662-T1	PF08031
HAX54_024664-T1	PF05055
HAX54_024674-T1	PF00696
HAX54_024678-T1	PF14766
HAX54_024678-T1	PF14767
HAX54_024678-T1	PF14768
HAX54_024688-T1	PF13515
HAX54_024689-T1	PF00847
HAX54_024690-T1	PF05903
HAX54_024698-T1	PF01535
HAX54_024698-T1	PF13041
HAX54_024702-T1	PF13520
HAX54_024703-T1	PF02181
HAX54_024704-T1	PF00069
HAX54_024704-T1	PF00560
HAX54_024704-T1	PF08263
HAX54_024704-T1	PF13855
HAX54_024705-T1	PF12643
HAX54_024706-T1	PF05904
HAX54_024707-T1	PF06699
HAX54_024718-T1	PF03000
HAX54_024720-T1	PF00270
HAX54_024720-T1	PF00271
HAX54_024722-T1	PF00300
HAX54_024723-T1	PF00847
HAX54_024727-T1	PF00892
HAX54_024728-T1	PF00892
HAX54_024729-T1	PF00657
HAX54_024730-T1	PF15699
HAX54_024731-T1	PF00479
HAX54_024731-T1	PF02781
HAX54_024734-T1	PF00295
HAX54_024735-T1	PF00642
HAX54_024735-T1	PF06220
HAX54_024736-T1	PF00069
HAX54_024738-T1	PF03171
HAX54_024738-T1	PF14226
HAX54_024739-T1	PF07714
HAX54_024742-T1	PF01199
HAX54_024743-T1	PF04862
HAX54_024746-T1	PF02271
HAX54_024749-T1	PF00441
HAX54_024749-T1	PF01756
HAX54_024749-T1	PF02770
HAX54_024750-T1	PF02784
HAX54_024751-T1	PF04640
HAX54_024760-T1	PF10191
HAX54_024762-T1	PF03055
HAX54_024764-T1	PF04969
HAX54_024765-T1	PF00004
HAX54_024765-T1	PF17862
HAX54_024768-T1	PF14111
HAX54_024773-T1	PF13405
HAX54_024773-T1	PF13499
HAX54_024774-T1	PF07279
HAX54_024775-T1	PF02458
HAX54_024783-T1	PF00223
HAX54_024785-T1	PF04565
HAX54_024788-T1	PF05794
HAX54_024790-T1	PF02365
HAX54_024791-T1	PF00046
HAX54_024791-T1	PF01852
HAX54_024792-T1	PF00224
HAX54_024794-T1	PF10220
HAX54_024795-T1	PF00255
HAX54_024796-T1	PF04043
HAX54_024797-T1	PF03092
HAX54_024800-T1	PF06148
HAX54_024800-T1	PF12022
HAX54_024802-T1	PF06417
HAX54_024803-T1	PF04101
HAX54_024803-T1	PF06925
HAX54_024804-T1	PF00226
HAX54_024805-T1	PF00141
HAX54_024807-T1	PF13641
HAX54_024810-T1	PF05003
HAX54_024810-T1	PF11961
HAX54_024811-T1	PF00067
HAX54_024812-T1	PF00560
HAX54_024812-T1	PF07714
HAX54_024812-T1	PF08263
HAX54_024813-T1	PF00696
HAX54_024813-T1	PF13837
HAX54_024814-T1	PF00224
HAX54_024814-T1	PF02887
HAX54_024816-T1	PF13837
HAX54_024817-T1	PF14299
HAX54_024818-T1	PF00046
HAX54_024818-T1	PF02183
HAX54_024819-T1	PF01246
HAX54_024820-T1	PF00069
HAX54_024821-T1	PF01925
HAX54_024822-T1	PF02987
HAX54_024823-T1	PF05678
HAX54_024824-T1	PF00169
HAX54_024824-T1	PF01412
HAX54_024824-T1	PF13857
HAX54_024825-T1	PF16746
HAX54_024826-T1	PF00240
HAX54_024827-T1	PF00234
HAX54_024828-T1	PF00234
HAX54_024833-T1	PF12490
HAX54_024834-T1	PF00069
HAX54_024835-T1	PF00069
HAX54_024836-T1	PF07859
HAX54_024837-T1	PF01113
HAX54_024837-T1	PF05173
HAX54_024838-T1	PF08263
HAX54_024838-T1	PF13516
HAX54_024838-T1	PF13855
HAX54_024839-T1	PF00560
HAX54_024839-T1	PF13855
HAX54_024841-T1	PF00134
HAX54_024843-T1	PF13639
HAX54_024847-T1	PF06972
HAX54_024853-T1	PF09331
HAX54_024855-T1	PF00578
HAX54_024855-T1	PF10417
HAX54_024856-T1	PF00106
HAX54_024860-T1	PF14806
HAX54_024861-T1	PF00249
HAX54_024862-T1	PF00403
HAX54_024863-T1	PF11947
HAX54_024864-T1	PF01595
HAX54_024865-T1	PF00411
HAX54_024865-T1	PF01000
HAX54_024865-T1	PF01193
HAX54_024866-T1	PF13639
HAX54_024879-T1	PF00481
HAX54_024882-T1	PF05758
HAX54_024887-T1	PF03094
HAX54_024888-T1	PF00627
HAX54_024891-T1	PF04685
HAX54_024891-T1	PF12215
HAX54_024894-T1	PF12819
HAX54_024895-T1	PF07714
HAX54_024895-T1	PF12819
HAX54_024896-T1	PF07714
HAX54_024908-T1	PF07847
HAX54_024909-T1	PF00995
HAX54_024912-T1	PF00687
HAX54_024913-T1	PF00687
HAX54_024914-T1	PF00238
HAX54_024915-T1	PF00106
HAX54_024916-T1	PF00390
HAX54_024916-T1	PF03949
HAX54_024918-T1	PF04321
HAX54_024927-T1	PF01535
HAX54_024927-T1	PF13041
HAX54_024928-T1	PF03966
HAX54_024930-T1	PF00153
HAX54_024931-T1	PF03629
HAX54_024934-T1	PF07540
HAX54_024935-T1	PF03914
HAX54_024937-T1	PF00847
HAX54_024942-T1	PF13664
HAX54_024947-T1	PF00332
HAX54_024947-T1	PF07983
HAX54_024948-T1	PF00400
HAX54_024949-T1	PF02536
HAX54_024950-T1	PF01602
HAX54_024950-T1	PF08752
HAX54_024950-T1	PF16381
HAX54_024955-T1	PF03195
HAX54_024956-T1	PF07859
HAX54_024957-T1	PF07859
HAX54_024959-T1	PF13812
HAX54_024959-T1	PF17177
HAX54_024961-T1	PF01369
HAX54_024961-T1	PF09324
HAX54_024961-T1	PF12783
HAX54_024961-T1	PF16206
HAX54_024961-T1	PF16213
HAX54_024962-T1	PF13499
HAX54_024963-T1	PF03479
HAX54_024964-T1	PF00225
HAX54_024964-T1	PF00514
HAX54_024965-T1	PF13456
HAX54_024967-T1	PF00498
HAX54_024968-T1	PF02458
HAX54_024969-T1	PF18716
HAX54_024969-T1	PF18826
HAX54_024970-T1	PF00378
HAX54_024971-T1	PF02469
HAX54_024972-T1	PF08880
HAX54_024973-T1	PF08879
HAX54_024975-T1	PF00931
HAX54_024975-T1	PF12061
HAX54_024977-T1	PF03061
HAX54_024978-T1	PF00168
HAX54_024979-T1	PF00448
HAX54_024979-T1	PF02881
HAX54_024980-T1	PF00448
HAX54_024981-T1	PF03061
HAX54_024982-T1	PF13639
HAX54_024984-T1	PF01535
HAX54_024984-T1	PF13041
HAX54_024984-T1	PF14432
HAX54_024985-T1	PF00069
HAX54_024986-T1	PF00046
HAX54_024986-T1	PF01852
HAX54_024987-T1	PF03141
HAX54_024988-T1	PF01399
HAX54_024989-T1	PF10602
HAX54_024990-T1	PF00067
HAX54_024992-T1	PF13561
HAX54_024996-T1	PF04810
HAX54_024996-T1	PF04811
HAX54_024997-T1	PF13456
HAX54_024998-T1	PF00067
HAX54_024999-T1	PF00106
HAX54_025000-T1	PF13561
HAX54_025001-T1	PF00685
HAX54_025002-T1	PF00067
HAX54_025003-T1	PF05153
HAX54_025008-T1	PF07714
HAX54_025008-T1	PF12819
HAX54_025009-T1	PF06544
HAX54_025009-T1	PF08572
HAX54_025010-T1	PF00005
HAX54_025010-T1	PF01061
HAX54_025011-T1	PF02298
HAX54_025012-T1	PF03399
HAX54_025015-T1	PF00795
HAX54_025016-T1	PF04757
HAX54_025018-T1	PF11904
HAX54_025019-T1	PF13499
HAX54_025019-T1	PF17958
HAX54_025020-T1	PF01250
HAX54_025021-T1	PF00266
HAX54_025022-T1	PF00076
HAX54_025025-T1	PF00249
HAX54_025026-T1	PF01501
HAX54_025027-T1	PF00069
HAX54_025028-T1	PF00149
HAX54_025029-T1	PF00578
HAX54_025031-T1	PF00190
HAX54_025032-T1	PF00190
HAX54_025033-T1	PF00190
HAX54_025033-T1	PF12937
HAX54_025035-T1	PF00226
HAX54_025035-T1	PF11926
HAX54_025036-T1	PF04241
HAX54_025037-T1	PF07983
HAX54_025038-T1	PF12352
HAX54_025039-T1	PF00646
HAX54_025039-T1	PF08268
HAX54_025042-T1	PF00512
HAX54_025042-T1	PF02518
HAX54_025042-T1	PF03924
HAX54_025056-T1	PF03016
HAX54_025059-T1	PF00566
HAX54_025064-T1	PF00201
HAX54_025066-T1	PF11744
HAX54_025067-T1	PF01535
HAX54_025067-T1	PF13041
HAX54_025069-T1	PF00685
HAX54_025070-T1	PF00685
HAX54_025074-T1	PF00400
HAX54_025078-T1	PF00855
HAX54_025079-T1	PF00069
HAX54_025080-T1	PF02824
HAX54_025080-T1	PF04607
HAX54_025083-T1	PF02485
HAX54_025087-T1	PF04564
HAX54_025087-T1	PF05804
HAX54_025088-T1	PF03909
HAX54_025093-T1	PF09741
HAX54_025094-T1	PF00170
HAX54_025097-T1	PF00150
HAX54_025098-T1	PF00150
HAX54_025101-T1	PF13920
HAX54_025102-T1	PF03514
HAX54_025104-T1	PF00201
HAX54_025106-T1	PF00069
HAX54_025106-T1	PF00560
HAX54_025106-T1	PF08263
HAX54_025106-T1	PF13855
HAX54_025107-T1	PF00195
HAX54_025107-T1	PF02797
HAX54_025108-T1	PF00195
HAX54_025108-T1	PF02797
HAX54_025109-T1	PF02798
HAX54_025109-T1	PF13410
HAX54_025113-T1	PF03572
HAX54_025113-T1	PF17820
HAX54_025116-T1	PF00195
HAX54_025116-T1	PF02797
HAX54_025119-T1	PF03398
HAX54_025125-T1	PF04003
HAX54_025126-T1	PF00403
HAX54_025128-T1	PF03661
HAX54_025130-T1	PF01419
HAX54_025132-T1	PF01419
HAX54_025134-T1	PF04072
HAX54_025135-T1	PF01595
HAX54_025136-T1	PF03141
HAX54_025143-T1	PF13912
HAX54_025147-T1	PF13041
HAX54_025155-T1	PF03062
HAX54_025156-T1	PF13912
HAX54_025157-T1	PF03195
HAX54_025159-T1	PF04484
HAX54_025163-T1	PF00125
HAX54_025165-T1	PF01633
HAX54_025166-T1	PF03018
HAX54_025167-T1	PF07047
HAX54_025169-T1	PF05129
HAX54_025175-T1	PF00132
HAX54_025175-T1	PF00483
HAX54_025180-T1	PF10186
HAX54_025186-T1	PF02536
HAX54_025187-T1	PF02536
HAX54_025188-T1	PF02536
HAX54_025190-T1	PF02383
HAX54_025197-T1	PF00240
HAX54_025201-T1	PF13646
HAX54_025202-T1	PF02519
HAX54_025204-T1	PF02519
HAX54_025205-T1	PF02519
HAX54_025206-T1	PF14541
HAX54_025209-T1	PF00560
HAX54_025209-T1	PF07714
HAX54_025210-T1	PF00069
HAX54_025211-T1	PF14543
HAX54_025212-T1	PF07714
HAX54_025212-T1	PF08263
HAX54_025213-T1	PF07714
HAX54_025215-T1	PF14541
HAX54_025215-T1	PF14543
HAX54_025216-T1	PF04258
HAX54_025217-T1	PF13639
HAX54_025219-T1	PF13839
HAX54_025221-T1	PF00428
HAX54_025223-T1	PF02902
HAX54_025224-T1	PF09331
HAX54_025234-T1	PF03759
HAX54_025236-T1	PF01063
HAX54_025237-T1	PF00400
HAX54_025239-T1	PF03514
HAX54_025242-T1	PF00498
HAX54_025242-T1	PF13638
HAX54_025244-T1	PF01699
HAX54_025246-T1	PF00153
HAX54_025247-T1	PF04884
HAX54_025248-T1	PF04525
HAX54_025254-T1	PF05627
HAX54_025261-T1	PF01535
HAX54_025264-T1	PF16135
HAX54_025274-T1	PF13405
HAX54_025274-T1	PF13499
HAX54_025276-T1	PF00072
HAX54_025276-T1	PF00512
