#seq_name	length	cov.	circ.	repeat	mult.	graph_path
contig_8403	9145	4	-	-	1	*,8403,*
contig_8405	44480	7	-	-	1	8405
contig_8406	27449	4	-	-	1	*,8406
contig_8407	99754	3	-	-	1	*,8407,*
contig_8408	4485	34	-	+	6	*,8408
contig_8409	68699	3	-	-	1	*,-5126,8409
contig_8410	35530	4	-	-	1	11736,8410,13091,-6641,604,-13653,7234,7234,7234
contig_8411	55224	3	-	-	1	*,8411,13144,-6798
contig_8413	44326	5	-	-	1	*,8413
contig_8415	52567	5	-	-	1	8415
contig_8416	89295	4	-	-	1	6656,6656,6656,6656,6656,6656,6656,8416,-14515
contig_8417	34992	4	-	-	1	-13071,8417,-12364,*
contig_8418	84492	4	-	-	1	*,8418,*
contig_8420	114590	3	-	-	1	*,8420
contig_8421	786	11	-	+	2	8421
contig_8422	154856	5	-	-	1	*,8422,*
contig_8423	48437	3	-	+	1	*,8423
contig_8424	1192	4	-	-	1	8424
contig_8425	2793	11	-	+	2	8425
contig_8426	660	16	-	+	3	8426
contig_8428	23323	3	-	-	1	8428,*
contig_8429	2722	7	-	+	1	8429
contig_8430	23549	6	-	-	1	*,8430
contig_8431	38103	4	-	-	1	*,8431
contig_8432	149204	5	-	-	1	*,8432,*
contig_8433	4740	6	-	+	1	8433
contig_8434	9274	5	-	-	1	-5618,8434,6133
contig_8435	10106	4	-	+	1	8435
contig_8436	38772	4	-	-	1	8436
contig_8439	1337	3	-	+	1	8439
contig_8440	80235	5	-	-	1	*,8440,*
contig_8442	13298	4	-	-	1	12757,8442
contig_8443	66668	6	-	-	1	8443,*
contig_8444	77769	4	-	-	1	*,8444,*
contig_8445	25634	3	-	-	1	*,8445
contig_8446	118710	3	-	-	1	*,8446
contig_8447	70259	3	-	-	1	*,8447
contig_8448	68415	5	-	-	1	*,8448,-14057
contig_8449	46631	5	-	-	1	*,8449
contig_8450	9180	4	-	-	1	*,8450,*
contig_8451	45868	7	-	-	1	*,8451,*
contig_8453	118554	5	-	-	1	*,8453,*
contig_8455	46439	5	-	-	1	*,8455,*
contig_8456	52373	3	-	-	1	8456,*
contig_8457	7699	8	-	+	1	8457
contig_8458	13139	4	-	-	1	8458,14985,14985,14985
contig_8460	48134	3	-	-	1	8460,2226,*
contig_8461	44717	6	-	-	1	*,8461,*
contig_8462	4847	3	-	+	1	8462
contig_8464	61941	3	-	-	1	*,8464,*
contig_8465	70218	4	-	-	1	*,8465,-12643
contig_8466	127722	4	-	-	1	*,8466,*
contig_8468	253017	6	-	-	1	*,8468,*
contig_8469	41378	5	-	-	1	*,8469,*
contig_8470	5039	4	-	-	1	*,8470,*
contig_8471	4845	5	-	+	1	8471
contig_8472	1279	4	-	+	1	8472
contig_8475	2228	14	-	+	2	8475
contig_8476	47670	3	-	-	1	8476,-8617,*
contig_8477	560	4	-	+	1	8477
contig_8478	15520	4	-	-	1	8478
contig_8480	72856	5	-	-	1	*,8480
contig_8481	81475	3	-	-	1	*,8481,-11683,-6821,-6821,-8839,-2802,8822,8822
contig_8482	12982	6	-	-	1	8482
contig_8483	44531	5	-	-	1	*,8483,*
contig_8484	51419	4	-	-	1	*,8484
contig_8485	45790	3	-	-	1	*,8485,-6688,6663,-6155,-6155
contig_8486	37797	3	-	-	1	*,8486,*
contig_8488	11923	4	-	-	1	8488
contig_8489	14122	2	-	+	1	8489
contig_8490	33317	3	-	+	1	*,8490
contig_8491	56761	4	-	-	1	*,8491,*
contig_8492	20288	4	-	-	1	*,8492,*
contig_8494	3810	3	-	-	1	8494,10198
contig_8495	208204	6	-	-	1	*,8495,12822,12822,12822,12822,12822,12822,12822,12822,12822,12822
contig_8496	58857	4	-	-	1	*,8496,*
contig_8497	23987	5	-	-	1	8497,6690
contig_8499	78113	4	-	-	1	*,8499,*
contig_8500	114492	4	-	-	1	*,3338,12611,8500,*
contig_8501	5328	3	-	+	1	8501
contig_8502	81898	6	-	-	1	*,8502
contig_8505	20543	5	-	-	1	*,8505,*
contig_8506	10437	4	-	+	1	8506
contig_8507	44760	3	-	-	1	*,8507,*
contig_8509	71777	3	-	-	1	*,8509,*
contig_8512	1122	21	-	+	4	8512
contig_8513	15432	5	-	+	1	*,8513
contig_8514	25402	7	-	-	1	*,8514,-9715
contig_8516	4129	6	-	+	1	8516
contig_8518	28422	5	-	-	1	*,8518,*
contig_8520	14225	4	-	-	1	-2283,-11203,-6668,12399,-6607,11375,8520
contig_8521	1057	505	-	+	84	8521
contig_8522	16200	6	-	+	1	8522
contig_8524	40510	3	-	-	1	-8217,8524,*
contig_8525	18594	4	-	+	1	8525
contig_8528	2454	4	-	+	1	8528
contig_8529	1193	4	-	+	1	8529
contig_8530	99159	5	-	-	1	8530,-5765
contig_8531	22032	4	-	-	1	*,8531
contig_8532	48344	3	-	-	1	*,8532,*
contig_8533	97037	5	-	-	1	8533,10049,10049,10049,10049,10049,10049,10049,10049,10049,10049
contig_8535	5707	5	-	+	1	8535
contig_8536	92666	4	-	-	1	*,8536,*
contig_8537	33405	4	-	-	1	8537,6466,6466,9998,-11452,6466,6466
contig_8538	14307	3	-	-	1	8538
contig_8539	12358	3	-	+	1	8539,*
contig_8540	60232	4	-	-	1	*,8540,*
contig_8541	53539	5	-	-	1	5839,8541,-4445
contig_8542	1945	126	-	+	21	8542
contig_8543	118920	4	-	-	1	-12918,-12926,8543,-11985,*
contig_8544	23188	4	-	+	1	8544
contig_8545	61349	5	-	-	1	*,8545
contig_8546	4036	5	-	+	1	8546
contig_8547	6236	3	-	-	1	*,8547,*
contig_8548	53005	4	-	-	1	*,8548,-11736
contig_8549	20804	4	-	-	1	*,8549,*
contig_8552	46279	4	-	+	1	8552
contig_8553	70382	5	-	-	1	*,5167,8553,*
contig_8554	26438	3	-	-	1	8554,-14554
contig_8555	5518	12	-	+	2	*,8555,*
contig_8556	111021	3	-	-	1	*,3906,8556
contig_8557	5069	19	-	+	3	8557
contig_8558	40080	5	-	-	1	*,8558,*
contig_8561	16878	4	-	-	1	8561,*
contig_8562	140066	4	-	-	1	*,8562,*
contig_8563	2198	4	-	+	1	8563
contig_8564	113934	4	-	-	1	*,8564,-10914
contig_8565	12531	4	-	-	1	3985,8565
contig_8567	8093	3	-	-	1	*,8567,*
contig_8569	37695	5	-	-	1	8569
contig_8570	10432	2	-	+	1	8570
contig_8571	61856	4	-	-	1	*,8571,*
contig_8572	50791	4	-	-	1	*,8572,14016
contig_8573	40429	6	-	-	1	*,8573,6047,-9305
contig_8574	5503	6	-	+	1	8574
contig_8575	114502	4	-	-	1	*,8575,*
contig_8576	68788	6	-	-	1	*,8576
contig_8577	63519	4	-	-	1	*,8577,*
contig_8578	97735	5	-	-	1	*,8578,-2534
contig_8579	120668	5	-	-	1	*,8579,*
contig_8581	73292	6	-	-	1	-11667,8581,9988,13091,-6641,604,604,13849,6350,6350,14776,-13653,6577
contig_8582	68972	6	-	-	1	8582
contig_8583	17276	5	-	-	1	8583
contig_8585	128268	5	-	-	1	*,8585,*
contig_8586	7276	4	+	-	1	8586
contig_8588	22112	3	-	-	1	*,8588,-11011
contig_8589	65378	3	-	-	1	*,8589,-13812,-10302
contig_8590	587	10	-	+	2	8590
contig_8591	97901	4	-	-	1	*,8591,*
contig_8592	12266	4	-	-	1	*,8592
contig_8593	501	4	-	+	1	8593
contig_8594	1692	6	-	+	1	8594
contig_8595	62151	8	-	-	1	*,8595,*
contig_8596	62583	4	-	-	1	5797,8596,*
contig_8597	27349	4	-	-	1	*,8597
contig_8598	15633	4	-	-	1	-2821,8598
contig_8599	61229	3	-	-	1	*,8599
contig_8600	3377	9	-	+	2	8600
contig_8603	855297	6	-	-	1	*,8603,*
contig_8604	86002	5	-	-	1	8604
contig_8607	39021	3	-	-	1	8607,-14545
contig_8608	136642	4	-	-	1	*,8608,*
contig_8609	89341	5	-	-	1	-5857,8609,*
contig_8610	151043	4	-	-	1	8610
contig_8612	88376	6	-	-	1	8612,-4722,9265
contig_8614	71719	3	-	-	1	8614,*
contig_8618	15237	5	-	+	1	*,8618
contig_8619	41925	3	-	-	1	-2042,13238,8619,*
contig_8621	10867	4	-	+	1	*,8621
contig_8622	2917	3	-	+	1	8622
contig_8623	57394	4	-	-	1	*,8623
contig_8624	58158	3	-	-	1	*,8624
contig_8625	1902	4	-	+	1	8625
contig_8626	26046	7	-	-	1	3827,8626,*
contig_8628	8970	6	-	-	1	*,8628,*
contig_8629	566	3	-	+	1	8629
contig_8630	1146	18	-	+	3	8630
contig_8631	91596	5	-	-	1	*,8631,*
contig_8633	81753	3	-	-	1	*,8633,*
contig_8634	35753	5	-	-	1	6445,8634,*
contig_8635	95549	5	-	-	1	*,8635
contig_8636	39643	4	-	-	1	8636,-8958
contig_8637	19026	5	-	-	1	*,8637,*
contig_8638	17574	12	+	+	2	8638
contig_8639	60710	3	-	-	1	*,8639,*
contig_8642	2996	4	-	+	1	8642
contig_8644	74573	6	-	-	1	*,8644,-6955
contig_8645	24785	3	-	-	1	*,8645,*
contig_8647	4207	6	-	+	1	8647
contig_8648	65622	3	-	-	1	*,8648,*
contig_8649	7042	96	-	+	16	8649
contig_8650	11471	3	-	-	1	*,8650,14673
contig_8652	15340	9	-	+	2	8652
contig_8653	27810	5	-	-	1	*,8653,*
contig_8654	4008	3	-	+	1	8654
contig_8655	152801	4	-	-	1	8655,7791
contig_8656	22415	7	-	-	1	*,8656,13478,-6904
contig_8657	1297	5	-	+	1	8657
contig_8658	100130	3	-	-	1	*,8658,*
contig_8659	2816	5	-	+	1	8659
contig_8661	62396	3	-	-	1	*,8661
contig_8662	5987	3	-	+	1	8662
contig_8664	7330	3	-	-	1	*,8664,*
contig_8665	162499	7	-	-	1	*,8665,*
contig_8666	5916	3	-	-	1	*,8666,*
contig_8667	4406	6	-	+	1	8667
contig_8668	40240	5	-	-	1	*,8668,*
contig_8669	7262	16	-	+	3	8669
contig_8670	77639	5	-	-	1	*,8670,*
contig_8671	92769	4	-	-	1	*,8671,6107
contig_8672	121590	5	-	-	1	-8966,8672,-9853
contig_8674	9616	3	-	-	1	8674
contig_8675	163013	5	-	-	1	8675,8454
contig_8676	23954	5	-	-	1	14760,8676,-6806,-6806
contig_8678	11463	9	-	+	2	8678
contig_8679	2471	3	-	+	1	8679
contig_8680	2461	3	-	+	1	8680
contig_8681	69648	4	-	-	1	8681
contig_8683	4189	7	-	+	1	8683
contig_8686	6512	4	-	-	1	8686
contig_8689	66025	3	-	-	1	8689,*
contig_8690	1104	4	-	+	1	8690
contig_8691	32357	3	-	-	1	-9533,8691,*
contig_8692	55862	4	-	-	1	8692,*
contig_8693	38873	5	-	-	1	*,8693,*
contig_8694	24835	5	-	-	1	*,8694,5664,-6879,-7654,-7654,5900,-6640,6299
contig_8695	1438	7	-	+	1	8695
contig_8697	16989	7	-	-	1	8697,*
contig_8699	156572	5	-	-	1	8699,*
contig_8700	2565	6	-	+	1	8700
contig_8701	61161	4	-	-	1	*,8701,*
contig_8705	72662	3	-	-	1	8705,*
contig_8706	45041	6	-	+	1	8706
contig_8708	33248	7	-	-	1	8708,*
contig_8709	2243	6	-	+	1	8709
contig_8710	102060	6	-	-	1	*,8710,*
contig_8711	57323	4	-	-	1	-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,-12822,8711,*
contig_8712	38023	3	-	-	1	*,8712
contig_8713	8963	3	-	-	1	*,8713,*
contig_8715	13025	4	-	+	1	8715
contig_8717	124685	4	-	-	1	*,8717,*
contig_8718	105676	2	-	-	1	*,8718,*
contig_8719	54313	4	-	-	1	*,8719,*
contig_8721	171046	5	-	-	1	*,8721,72
contig_8722	99852	4	-	-	1	*,8722,*
contig_8723	49441	7	-	-	1	8723,11131,11599,*
contig_8725	61171	3	-	-	1	8725,*
contig_8726	58235	3	-	-	1	*,8726,*
contig_8727	38942	4	-	-	1	8727
contig_8729	115753	5	-	-	1	*,8729
contig_8731	101299	4	-	-	1	*,8731,-4762,14333,6773,-10666,14268,7369,8733
contig_8732	997	10	-	+	2	8732
contig_8735	8428	3	-	-	1	*,8735,*
contig_8736	145141	4	-	-	1	-316,8736
contig_8737	56263	3	-	-	1	8737,*
contig_8738	65877	3	-	-	1	*,8738
contig_8739	41977	3	-	-	1	*,8739,4465,5473,-1539
contig_8740	78867	5	-	-	1	8740,*
contig_8742	127884	5	-	-	1	7469,8742,-869,*
contig_8743	39041	4	-	-	1	*,8743,*
contig_8744	44290	4	-	-	1	11373,-6607,8744,*
contig_8745	3963	4	-	+	1	8745
contig_8746	64468	4	-	-	1	*,2914,8746
contig_8747	63891	5	-	-	1	8747
contig_8748	68555	3	-	-	1	*,8748,6224,-13527,-12105,-6245,6544
contig_8749	9412	5	-	-	1	*,8749,*
contig_8750	57629	3	-	-	1	8750
contig_8752	111164	3	-	-	1	*,8752
contig_8753	122213	4	-	-	1	*,8753,10351,-14928,-9167
contig_8754	21529	4	-	-	1	*,8754,*
contig_8755	2739	11	-	+	2	8755
contig_8756	49899	6	-	-	1	8756,*
contig_8758	112093	6	-	-	1	*,8758,13181
contig_8759	550	12	-	+	2	8759
contig_8760	23602	4	-	-	1	*,8760,7509
contig_8761	74716	5	-	-	1	8761,*
contig_8762	104052	4	-	-	1	7513,14251,8762,-5365,-9185
contig_8763	12962	5	-	-	1	*,8763
contig_8765	8702	3	-	-	1	*,8765,*
contig_8766	66424	4	-	-	1	14094,8766
contig_8767	1643	12	-	+	2	8767
contig_8768	849	10	-	+	2	8768
contig_8769	29961	3	-	-	1	6092,8769
contig_8770	70148	3	-	-	1	8770,3578
contig_8771	75291	4	-	-	1	*,8771
contig_8772	23516	6	-	-	1	8772,*
contig_8773	108347	4	-	-	1	*,8773,-12120
contig_8774	67387	4	-	-	1	*,8774,*
contig_8775	33695	3	-	-	1	*,8775
contig_8776	7256	4	-	-	1	8776,3202
contig_8777	1031	9	-	+	2	8777
contig_8779	9363	3	-	-	1	*,8779,*
contig_8781	24535	4	-	-	1	8781,*
contig_8783	25917	4	-	-	1	*,8783,*
contig_8784	5246	4	-	+	1	8784
contig_8785	29149	3	-	-	1	8785,*
contig_8786	37881	4	-	-	1	-14930,-14930,-14930,-14930,-14930,-14930,-14930,-14930,-7331,-7331,-7331,8786,*
contig_8787	67220	5	-	-	1	*,8787,-11911,-11911,14563,-10524,7541
contig_8788	77062	4	-	-	1	*,8788,*
contig_8789	2774	6	-	+	1	8789
contig_8790	58536	4	-	-	1	3641,8790,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331,-331
contig_8791	13301	5	-	-	1	8791
contig_8792	31593	4	-	-	1	6656,6656,6656,6656,6656,6656,6656,8792
contig_8794	58948	4	-	-	1	8794,*
contig_8796	91048	3	-	-	1	14069,8796
contig_8798	14920	4	-	+	1	8798
contig_8799	37911	3	-	-	1	*,8799
contig_8802	98448	4	-	-	1	*,8802
contig_8804	21189	4	-	-	1	*,8804
contig_8805	210527	6	-	-	1	*,8805,*
contig_8807	77044	3	-	-	1	8807,*
contig_8809	991	3	-	+	1	8809
contig_8810	79288	5	-	-	1	*,8810,11667
contig_8811	3256	4	-	+	1	8811
contig_8812	253406	6	-	-	1	*,8812,*
contig_8814	37508	4	-	-	1	*,8814
contig_8815	25410	4	-	-	1	*,8815,*
contig_8817	73133	3	-	-	1	6155,8817,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,11839
contig_8819	1428	7	-	+	1	8819
contig_8820	34623	4	-	-	1	-13792,12151,8820,9370
contig_8821	5920	4	-	-	1	*,8821,*
contig_8823	117008	4	-	-	1	*,8823,12067
contig_8825	2358	15	-	+	3	8825
contig_8827	69322	3	-	-	1	*,8827,*
contig_8828	117392	4	-	-	1	*,8828,*
contig_8829	73930	4	-	-	1	*,8829
contig_8830	49075	5	-	-	1	8830,*
contig_8831	83412	4	-	-	1	13588,8831,*
contig_8832	67625	4	-	-	1	*,8832,*
contig_8833	6713	3	-	-	1	*,8833,*
contig_8834	578	979	-	+	163	8834
contig_8835	107563	5	-	-	1	8835,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656,-6656
contig_8836	26191	3	-	-	1	8836,*
contig_8837	60749	3	-	-	1	*,8837,*
contig_8838	932	3	-	+	1	8838
contig_8841	35190	3	-	-	1	*,8841
contig_8843	169945	5	-	-	1	*,8843,*
contig_8844	32656	4	-	+	1	8844
contig_8847	27507	3	-	-	1	8847,*
contig_8848	29866	4	-	-	1	*,8848
contig_8849	1708	18	-	+	3	8849
contig_8850	16038	3	-	+	1	*,8850
contig_8851	35669	4	-	-	1	8851,*
contig_8852	53121	5	-	-	1	*,8852
contig_8853	113381	4	-	-	1	8853,*
contig_8854	72528	4	-	-	1	8854,9720,*
contig_8856	140970	4	-	-	1	-2192,8856,*
contig_8857	37965	6	-	-	1	*,8857
contig_8858	58395	5	-	-	1	*,8858,15080
contig_8859	61857	7	-	-	1	*,8859,-5118
contig_8860	6191	4	-	-	1	*,8860,*
contig_8862	19741	5	-	-	1	8862,*
contig_8863	651	28	-	+	5	8863
contig_8864	28717	4	-	-	1	*,8864
contig_8865	4509	3	-	+	1	8865
contig_8866	21045	5	-	-	1	*,8866,-11566,11343
contig_8867	9114	6	-	-	1	8867
contig_8868	17296	3	-	+	1	*,8868
contig_8870	60761	5	-	-	1	*,8870,-10923
contig_8871	43614	5	-	-	1	*,8871
contig_8873	27425	3	-	-	1	*,8873,11343,-11566,6869
contig_8875	25189	7	-	-	1	12757,6370,8875,-6656,-6656,-6656,-6656,-6656
contig_8877	111511	4	-	-	1	*,8877,*
contig_8878	101583	4	-	-	1	8878
contig_8880	20652	3	-	+	1	8880
contig_8881	309640	5	-	-	1	*,8881,*
contig_8883	11671	3	-	-	1	*,8883,*
contig_8885	52865	4	-	-	1	8885,6467
contig_8887	63642	3	-	-	1	*,8887,*
contig_8888	156856	6	-	-	1	-9484,12494,11332,12494,9592,8888,*
contig_8889	1869	8	-	+	1	8889
contig_8890	24486	4	-	-	1	*,8890,*
contig_8891	6797	3	-	-	1	*,8891,*
contig_8892	645	10	-	+	2	8892
contig_8893	2819	3	-	-	1	*,8893,*
contig_8894	61716	6	-	-	1	-4936,8894
contig_8895	3230	4	-	+	1	8895
contig_8897	99661	5	-	-	1	*,8897,*
contig_8899	43105	4	-	-	1	*,8899,*
contig_8901	8997	4	-	+	1	8901
contig_8902	20434	4	-	-	1	7257,8902
contig_8903	11065	3	-	-	1	8903,*
contig_8904	10782	9	-	+	2	8904
contig_8905	61224	4	-	-	1	-11839,8905
contig_8906	10960	4	-	-	1	8906,*
contig_8907	7465	4	-	-	1	8907
contig_8908	40330	4	-	-	1	*,8908,*
contig_8910	17869	4	-	+	1	8910,*
contig_8911	32603	3	-	-	1	-4602,-14320,8911,*
contig_8912	3373	4	-	+	1	8912
contig_8913	48423	5	-	-	1	8913,*
contig_8914	54841	7	-	-	1	*,8914,*
contig_8916	17702	3	-	-	1	*,8916
contig_8917	23588	3	-	-	1	*,8917,*
contig_8918	49011	6	-	-	1	*,8918,10332
contig_8919	13728	4	-	+	1	8919,*
contig_8920	77498	5	-	-	1	*,8920,*
contig_8921	7899	3	-	+	1	8921
contig_8923	100957	4	-	-	1	*,8923,*
contig_8926	36772	6	-	-	1	*,8926,*
contig_8927	126443	6	-	-	1	8927,*
contig_8928	28598	4	-	-	1	5107,8928
contig_8929	4354	3	-	+	1	8929
contig_8930	28200	5	-	+	1	8930
contig_8931	14808	4	-	-	1	*,8931,*
contig_8932	46287	3	-	-	1	*,8932,*
contig_8933	83577	5	-	-	1	*,8933,*
contig_8934	75881	4	-	-	1	2173,8934
contig_8935	17685	5	-	+	1	8935
contig_8936	54733	4	-	-	1	14941,8936,*
contig_8938	4434	7	-	+	1	8938
contig_8939	3514	5	-	+	1	8939
contig_8940	12644	3	-	-	1	*,8940
contig_8941	13097	3	-	-	1	*,8941
contig_8942	86979	6	-	-	1	*,-2362,8942,2362,*
contig_8943	8152	4	-	-	1	*,8943,*
contig_8944	22284	5	-	-	1	*,8944
contig_8945	93775	3	-	-	1	*,8945,*
contig_8946	17177	3	-	-	1	*,8946
contig_8947	8453	12	-	+	2	*,8947,*
contig_8948	43204	5	-	-	1	8948,*
contig_8949	66534	4	-	-	1	-12912,8949,*
contig_8951	74364	5	-	-	1	*,8951,10211
contig_8952	33292	3	-	-	1	8952
contig_8953	22750	3	-	+	1	8953
contig_8954	2716	8	-	+	1	8954
contig_8955	7614	3	-	-	1	*,8955,*
contig_8956	91766	5	-	-	1	*,8956,*
contig_8957	25048	4	-	-	1	-6095,8957
contig_8961	67228	5	-	-	1	8961,*
contig_8962	12824	9	-	+	2	8962,*
contig_8965	62236	3	-	-	1	*,8965,3296
contig_8967	231091	5	-	-	1	*,8967,*
contig_8968	11627	10	-	+	2	8968
contig_8969	32898	6	-	-	1	8969
contig_8970	46584	3	-	-	1	8751,8970
contig_8971	41230	5	-	-	1	8971,*
contig_8974	13507	3	-	+	1	8974,*
contig_8975	46021	4	-	-	1	*,8975,-6348
contig_8976	17668	5	-	-	1	*,8976
contig_8977	22804	4	-	-	1	*,8977
contig_8980	118010	6	-	-	1	6433,8980
contig_8981	56960	4	-	-	1	14399,8981,*
contig_8982	85231	5	-	-	1	*,8982,*
contig_8984	15900	4	-	-	1	*,8984
contig_8986	91660	5	-	-	1	-10059,8986,*
contig_8988	66419	4	-	-	1	-2283,-6668,12399,6696,8988,*
contig_8989	21054	4	-	-	1	8989
contig_8990	2977	3	-	-	1	*,8990,*
contig_8993	34675	4	-	-	1	-13629,-8882,8993
contig_8995	966	3	-	+	1	8995
contig_8997	46563	4	-	-	1	*,8997,-10259
contig_8999	6660	3	-	-	1	-6577,8999
contig_9000	25167	6	-	-	1	*,9000,12822,12822,12822,12822,12822
contig_9001	46540	3	-	-	1	*,9627,9001,*
contig_9003	3150	12	-	+	2	9003
contig_9004	11620	4	-	-	1	9004,*
contig_9006	81968	3	-	-	1	-12576,9006,7019,7019,7019,7019,7019,7019,-8728,7019,7019
contig_9009	9904	6	-	-	1	*,9009,*
contig_9010	26913	3	-	-	1	9010
contig_9012	3595	5	-	+	1	9012
contig_9013	35706	3	-	-	1	*,9013,12912
contig_9014	10061	3	-	-	1	9014
contig_9015	13002	4	-	-	1	9015,-5366,11362,-9204,-13975
contig_9016	32871	8	-	-	1	-1834,9016
contig_9018	2667	6	-	+	1	9018
contig_9019	19438	3	-	-	1	9019,-14063,6448,11537,8337
contig_9020	68491	3	-	-	1	*,9020,*
contig_9021	17145	3	-	-	1	9021,13181
contig_9022	5217	6	-	-	1	*,9022,*
contig_9023	6383	3	-	-	1	*,9023,*
contig_9024	85240	5	-	-	1	9024,-5809
contig_9026	46231	3	-	-	1	*,9026,*
contig_9028	59119	5	-	-	1	9028,*
contig_9029	70390	5	-	-	1	9029,*
contig_9030	12179	4	-	+	1	9030
contig_9031	8581	1	-	-	1	-7544,9031,7544
contig_9032	30149	3	-	-	1	*,9032,*
contig_9037	76544	4	-	-	1	*,9037,*
contig_9038	7213	12	-	+	2	*,9038,*
contig_9041	87617	3	-	-	1	9123,9041
contig_9043	1829	41	-	+	7	9043
contig_9044	1003	8	-	+	1	9044
contig_9045	90257	5	-	-	1	9045,*
contig_9046	13212	4	-	-	1	-11343,-11343,-11343,-11343,11566,9046
contig_9047	38738	6	-	-	1	*,9047,*
contig_9048	81421	4	-	-	1	9048,12031,-7858,-5241
contig_9049	59403	4	-	-	1	*,9049,*
contig_9051	4626	13	-	+	2	*,9051,*
contig_9052	16593	5	-	-	1	-5647,9052,7267,-6848,4656,-8246,9462
contig_9053	2757	3	-	-	1	*,9053,*
contig_9054	48489	8	-	-	1	12061,11420,-1663,-7234,-7234,-7234,13653,13653,13653,13653,-14776,-6350,-13849,9054,*
contig_9055	18273	4	-	-	1	*,9055
contig_9057	84506	3	-	-	1	-11343,-11343,11566,-11343,5554,9057,*
contig_9058	1565	5	-	+	1	9058
contig_9059	55489	4	-	-	1	*,9059,*
contig_9060	39996	4	-	-	1	*,9060,*
contig_9062	64778	4	-	-	1	*,9062,*
contig_9063	2764	65	-	+	11	9063
contig_9065	74039	3	-	-	1	*,9065,*
contig_9066	5161	22	-	+	4	*,9066,*
contig_9067	64785	6	-	-	1	-8803,9067
contig_9068	76971	4	-	-	1	5738,9068,9526,10934,9526,-8385,*
contig_9069	46401	6	-	-	1	*,9069,10049,10049,10049,10049,10049,10049,10049,10049,10049,8225
contig_9071	196825	5	-	-	1	*,9071,*
contig_9073	19137	3	-	-	1	338,-13667,9073,*
contig_9074	42426	4	-	-	1	*,9074
contig_9075	116199	3	-	-	1	*,9075,*
contig_9076	36269	3	-	-	1	9164,9076,*
contig_9077	24870	5	-	-	1	*,9077,*
contig_9078	119478	5	-	-	1	3532,9078,-9307
contig_9079	23047	3	-	-	1	*,9079,*
contig_9080	61670	4	-	-	1	-10518,9080,*
contig_9081	84361	5	-	-	1	*,9081,*
contig_9082	70172	3	-	-	1	*,9082
contig_9083	82861	6	-	-	1	*,9083
contig_9084	36432	3	-	-	1	*,9084,*
contig_9085	25277	3	-	-	1	9085
contig_9086	29340	3	-	-	1	9086,*
contig_9087	27259	4	-	-	1	9087,*
contig_9090	66534	7	-	-	1	*,9090,*
contig_9091	51404	4	-	-	1	*,9091
contig_9092	73260	3	-	-	1	*,9092,-11368,410
contig_9093	23916	3	-	-	1	9093,*
contig_9095	95644	3	-	-	1	9095,*
contig_9096	56926	4	-	-	1	*,9096
contig_9097	36070	4	-	-	1	-9864,-13984,9097,1819,-2524
contig_9098	81921	6	-	-	1	*,9098,-11729
contig_9099	46159	4	-	-	1	9099
contig_9101	70578	3	-	-	1	*,9101,*
contig_9102	36562	6	-	-	1	4628,9102
contig_9104	42275	4	-	-	1	9104,*
contig_9105	50435	4	-	-	1	*,9105,-10804
contig_9106	7185	10	-	+	2	*,9106,*
contig_9107	2069	11	+	+	2	9107
contig_9108	20954	3	-	-	1	9108,*
contig_9109	45058	5	-	-	1	*,9109,*
contig_9110	51311	4	-	-	1	*,9110,*
contig_9111	75651	4	-	-	1	13596,5140,8473,6336,9111,*
contig_9113	1770	83	-	+	14	9113
contig_9114	38778	3	-	+	1	9114
contig_9115	83174	4	-	-	1	9115,*
contig_9116	7638	3	-	-	1	*,9116,*
contig_9117	86861	4	-	-	1	9117,*
contig_9119	26682	4	-	-	1	*,9119
contig_9120	88012	4	-	-	1	*,9120,*
contig_9121	27758	4	-	-	1	*,9121,*
contig_9122	16993	3	-	+	1	*,9122
contig_9125	50087	8	-	-	1	9853,9125,*
contig_9126	33543	4	-	-	1	5795,9126,*
contig_9127	94121	4	-	-	1	*,9127,*
contig_9128	128587	5	-	-	1	9586,9128,*
contig_9129	44021	5	-	-	1	*,9129,*
contig_9131	59764	3	-	-	1	*,9131,-6992
contig_9132	239604	5	-	-	1	*,9132,*
contig_9133	13753	3	-	+	1	9133,*
contig_9134	2311	14	-	+	2	9134
contig_9135	55812	4	-	-	1	9135
contig_9136	80069	3	-	-	1	*,9136,*
contig_9137	85797	7	-	-	1	*,9137
contig_9138	29721	4	-	-	1	9138
contig_9139	87150	4	-	-	1	-6643,14312,7636,-13280,-7909,-6643,-6643,14312,9139,2971,*
contig_9140	25576	3	-	-	1	*,9140,*
contig_9141	4328	3	-	-	1	*,9141,*
contig_9142	46388	4	-	-	1	9142
contig_9144	15394	4	-	-	1	*,9144
contig_9145	17164	3	-	-	1	*,9145,-9378
contig_9146	74478	4	-	-	1	9146,8840
contig_9147	7369	3	-	+	1	*,9147,*
contig_9148	50958	5	-	-	1	*,9148
contig_9149	5874	13	-	+	2	9149
contig_9150	16383	3	-	-	1	9150,*
